step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
900,5.461937,235.55,nan,nan,3.440687e-04,92431,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.461937
910,5.716643,303.88,nan,nan,3.426487e-04,88990,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.716643
920,5.606775,272.26,nan,nan,3.412143e-04,92436,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.606775
930,5.399579,221.31,nan,nan,3.397657e-04,92444,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.399579
940,5.447965,232.28,nan,nan,3.383031e-04,92448,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.447965
950,5.353363,211.32,nan,nan,3.368265e-04,92431,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.353363
960,5.475742,238.83,nan,nan,3.353362e-04,89047,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.475742
970,5.397430,220.84,nan,nan,3.338324e-04,92450,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.397430
980,5.490579,242.40,nan,nan,3.323153e-04,92498,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.490579
990,5.501447,245.05,nan,nan,3.307849e-04,92452,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.501447
1000,5.408991,223.41,5.360078,212.74,3.292416e-04,92445,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.408991
1010,5.619647,275.79,nan,nan,3.276854e-04,44912,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.619647
1020,5.303501,201.04,nan,nan,3.261166e-04,92457,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.303501
1030,5.380726,217.18,nan,nan,3.245354e-04,92471,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.380726
1040,5.990375,399.56,nan,nan,3.229418e-04,92446,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.990375
1050,5.459289,234.93,nan,nan,3.213362e-04,92456,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.459289
1060,5.413145,224.34,nan,nan,3.197187e-04,89053,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.413145
1070,5.540265,254.75,nan,nan,3.180895e-04,92448,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.540265
1080,5.251261,190.81,nan,nan,3.164488e-04,92461,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.251261
1090,5.319351,204.25,nan,nan,3.147968e-04,92458,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.319351
1100,5.210249,183.14,nan,nan,3.131336e-04,92445,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.210249
1110,5.176067,176.99,nan,nan,3.114596e-04,88993,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.176067
1120,5.183465,178.30,nan,nan,3.097747e-04,92415,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.183465
1130,5.100319,164.07,nan,nan,3.080794e-04,92454,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.100319
1140,5.292081,198.76,nan,nan,3.063737e-04,92411,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.292081
1150,5.126684,168.46,nan,nan,3.046579e-04,92444,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.126684
1160,5.446106,231.85,nan,nan,3.029321e-04,88989,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.446106
1170,5.244846,189.59,nan,nan,3.011966e-04,92476,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.244846
1180,5.063495,158.14,nan,nan,2.994516e-04,92389,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.063495
1190,5.217450,184.46,nan,nan,2.976973e-04,92427,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.217450
1200,5.055107,156.82,nan,nan,2.959338e-04,92450,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.055107
1210,5.242747,189.19,nan,nan,2.941614e-04,88994,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.242747
